2016-07-25 	0.9070 	0.9070 	0.44% 	开放申购 	开放赎回 	
2016-07-22 	0.9030 	0.9030 	0.00% 	开放申购 	开放赎回 	
2016-07-21 	0.9030 	0.9030 	-0.66% 	开放申购 	开放赎回 	
2016-07-20 	0.9090 	0.9090 	1.00% 	开放申购 	开放赎回 	
2016-07-19 	0.9000 	0.9000 	-0.33% 	开放申购 	开放赎回 	
2016-07-18 	0.9030 	0.9030 	1.01% 	开放申购 	开放赎回 	
2016-07-15 	0.8940 	0.8940 	-0.78% 	开放申购 	开放赎回 	
2016-07-14 	0.9010 	0.9010 	1.01% 	开放申购 	开放赎回 	
2016-07-13 	0.8920 	0.8920 	-0.78% 	开放申购 	开放赎回 	
2016-07-12 	0.8990 	0.8990 	0.90% 	开放申购 	开放赎回 	
2016-07-11 	0.8910 	0.8910 	2.30% 	开放申购 	开放赎回 	
2016-07-08 	0.8710 	0.8710 	0.46% 	开放申购 	开放赎回 	
2016-07-07 	0.8670 	0.8670 	1.40% 	开放申购 	开放赎回 	
2016-07-06 	0.8550 	0.8550 	-0.35% 	开放申购 	开放赎回 	
2016-07-05 	0.8580 	0.8580 	-0.92% 	开放申购 	开放赎回 	
2016-07-04 	0.8660 	0.8660 	-0.12% 	暂停申购 	暂停赎回 	
2016-07-01 	0.8670 	0.8670 	0.35% 	暂停申购 	暂停赎回 	
2016-06-30 	0.8640 	0.8640 	1.53% 	开放申购 	开放赎回 	
2016-06-29 	0.8510 	0.8510 	0.95% 	开放申购 	开放赎回 	
2016-06-28 	0.8430 	0.8430 	1.69% 	开放申购 	开放赎回 	
2016-06-27 	0.8290 	0.8290 	-1.43% 	开放申购 	开放赎回 	
2016-06-24 	0.8410 	0.8410 	-1.75% 	开放申购 	开放赎回 	
2016-06-23 	0.8560 	0.8560 	0.47% 	开放申购 	开放赎回 	
2016-06-22 	0.8520 	0.8520 	0.71% 	开放申购 	开放赎回 	
2016-06-21 	0.8460 	0.8460 	-0.12% 	开放申购 	开放赎回 	
2016-06-20 	0.8470 	0.8470 	1.19% 	开放申购 	开放赎回 	
2016-06-17 	0.8370 	0.8370 	-0.59% 	开放申购 	开放赎回 	
2016-06-16 	0.8420 	0.8420 	-1.17% 	开放申购 	开放赎回 	
2016-06-15 	0.8520 	0.8520 	0.71% 	开放申购 	开放赎回 	
2016-06-14 	0.8460 	0.8460 	0.36% 	开放申购 	开放赎回 	
2016-06-13 	0.8430 	0.8430 	-3.44% 	开放申购 	开放赎回 	
2016-06-08 	0.8730 	0.8730 	-1.24% 	开放申购 	开放赎回 	
2016-06-07 	0.8840 	0.8840 	0.00% 	开放申购 	开放赎回 	
2016-06-06 	0.8840 	0.8840 	0.91% 	开放申购 	开放赎回 	
2016-06-03 	0.8760 	0.8760 	-0.57% 	开放申购 	开放赎回 	
2016-06-02 	0.8810 	0.8810 	-0.23% 	开放申购 	开放赎回 	
2016-06-01 	0.8830 	0.8830 	-1.67% 	开放申购 	开放赎回 	
2016-05-31 	0.8980 	0.8980 	0.79% 	开放申购 	开放赎回 	
2016-05-30 	0.8910 	0.8910 	0.34% 	暂停申购 	暂停赎回 	
2016-05-27 	0.8880 	0.8880 	1.95% 	开放申购 	开放赎回 	
2016-05-26 	0.8710 	0.8710 	0.35% 	开放申购 	开放赎回 	
2016-05-25 	0.8680 	0.8680 	0.00% 	开放申购 	开放赎回 	
2016-05-24 	0.8680 	0.8680 	2.48% 	开放申购 	开放赎回 	
2016-05-23 	0.8470 	0.8470 	-0.35% 	开放申购 	开放赎回 	
2016-05-20 	0.8500 	0.8500 	0.35% 	开放申购 	开放赎回 	
2016-05-19 	0.8470 	0.8470 	-1.40% 	开放申购 	开放赎回 	
2016-05-18 	0.8590 	0.8590 	-1.15% 	开放申购 	开放赎回 	
2016-05-17 	0.8690 	0.8690 	0.23% 	开放申购 	开放赎回 	
2016-05-16 	0.8670 	0.8670 	2.36% 	开放申购 	开放赎回 	
2016-05-13 	0.8470 	0.8470 	-0.12% 	开放申购 	开放赎回 	
2016-05-12 	0.8480 	0.8480 	-2.08% 	开放申购 	开放赎回 	
2016-05-11 	0.8660 	0.8660 	-1.37% 	开放申购 	开放赎回 	
2016-05-10 	0.8780 	0.8780 	1.74% 	开放申购 	开放赎回 	
2016-05-09 	0.8630 	0.8630 	-3.36% 	开放申购 	开放赎回 	
2016-05-06 	0.8930 	0.8930 	-0.56% 	开放申购 	开放赎回 	
2016-05-05 	0.8980 	0.8980 	0.11% 	开放申购 	开放赎回 	
2016-05-04 	0.8970 	0.8970 	0.90% 	开放申购 	开放赎回 	
2016-05-03 	0.8890 	0.8890 	-2.31% 	开放申购 	开放赎回 	
2016-04-29 	0.9100 	0.9100 	-0.55% 	开放申购 	开放赎回 	
2016-04-28 	0.9150 	0.9150 	0.33% 	开放申购 	开放赎回 	
2016-04-27 	0.9120 	0.9120 	-0.76% 	开放申购 	开放赎回 	
2016-04-26 	0.9190 	0.9190 	-0.76% 	开放申购 	开放赎回 	
2016-04-25 	0.9260 	0.9260 	-0.96% 	开放申购 	开放赎回 	
2016-04-22 	0.9350 	0.9350 	-0.21% 	开放申购 	开放赎回 	
2016-04-21 	0.9370 	0.9370 	0.11% 	开放申购 	开放赎回 	
2016-04-20 	0.9360 	0.9360 	-0.32% 	开放申购 	开放赎回 	
2016-04-19 	0.9390 	0.9390 	-0.63% 	开放申购 	开放赎回 	
2016-04-18 	0.9450 	0.9450 	-0.11% 	开放申购 	开放赎回 	
2016-04-15 	0.9460 	0.9460 	-0.42% 	开放申购 	开放赎回 	
2016-04-14 	0.9500 	0.9500 	0.53% 	开放申购 	开放赎回 	
2016-04-13 	0.9450 	0.9450 	2.38% 	开放申购 	开放赎回 	
2016-04-12 	0.9230 	0.9230 	0.65% 	开放申购 	开放赎回 	
2016-04-11 	0.9170 	0.9170 	0.55% 	开放申购 	开放赎回 	
2016-04-08 	0.9120 	0.9120 	0.44% 	开放申购 	开放赎回 	
2016-04-07 	0.9080 	0.9080 	-0.22% 	开放申购 	开放赎回 	
2016-04-06 	0.9100 	0.9100 	2.02% 	开放申购 	开放赎回 	
2016-04-05 	0.8920 	0.8920 	-0.78% 	开放申购 	开放赎回 	
2016-04-01 	0.8990 	0.8990 	-0.11% 	开放申购 	开放赎回 	
2016-03-31 	0.9000 	0.9000 	-0.33% 	开放申购 	开放赎回 	
2016-03-30 	0.9030 	0.9030 	0.44% 	开放申购 	开放赎回 	
2016-03-29 	0.8990 	0.8990 	0.90% 	开放申购 	开放赎回 	
2016-03-28 	0.8910 	0.8910 	-1.00% 	暂停申购 	暂停赎回 	
2016-03-25 	0.9000 	0.9000 	0.11% 	暂停申购 	暂停赎回 	
2016-03-24 	0.8990 	0.8990 	0.22% 	开放申购 	开放赎回 	
2016-03-23 	0.8970 	0.8970 	-1.64% 	开放申购 	开放赎回 	
2016-03-22 	0.9120 	0.9120 	0.44% 	开放申购 	开放赎回 	
2016-03-21 	0.9080 	0.9080 	1.00% 	开放申购 	开放赎回 	
2016-03-18 	0.8990 	0.8990 	1.35% 	开放申购 	开放赎回 	
2016-03-17 	0.8870 	0.8870 	0.34% 	开放申购 	开放赎回 	
2016-03-16 	0.8840 	0.8840 	1.49% 	开放申购 	开放赎回 	
2016-03-15 	0.8710 	0.8710 	-1.14% 	开放申购 	开放赎回 	
2016-03-14 	0.8810 	0.8810 	0.34% 	开放申购 	开放赎回 	
2016-03-11 	0.8780 	0.8780 	2.45% 	开放申购 	开放赎回 	
2016-03-10 	0.8570 	0.8570 	-0.46% 	开放申购 	开放赎回 	
2016-03-09 	0.8610 	0.8610 	0.82% 	开放申购 	开放赎回 	
2016-03-08 	0.8540 	0.8540 	-1.04% 	开放申购 	开放赎回 	
2016-03-07 	0.8630 	0.8630 	-0.58% 	开放申购 	开放赎回 	
2016-03-04 	0.8680 	0.8680 	1.40% 	开放申购 	开放赎回 	
2016-03-03 	0.8560 	0.8560 	-0.35% 	开放申购 	开放赎回 	
2016-03-02 	0.8590 	0.8590 	0.70% 	开放申购 	开放赎回 	
2016-03-01 	0.8530 	0.8530 	1.67% 	开放申购 	开放赎回 	
2016-02-29 	0.8390 	0.8390 	-0.36% 	开放申购 	开放赎回 	
2016-02-26 	0.8420 	0.8420 	1.57% 	开放申购 	开放赎回 	
2016-02-25 	0.8290 	0.8290 	-2.13% 	开放申购 	开放赎回 	
2016-02-24 	0.8470 	0.8470 	0.12% 	开放申购 	开放赎回 	
2016-02-23 	0.8460 	0.8460 	-1.40% 	开放申购 	开放赎回 	
2016-02-22 	0.8580 	0.8580 	1.90% 	开放申购 	开放赎回 	
2016-02-19 	0.8420 	0.8420 	0.96% 	开放申购 	开放赎回 	
2016-02-18 	0.8340 	0.8340 	-0.60% 	开放申购 	开放赎回 	
2016-02-17 	0.8390 	0.8390 	1.82% 	开放申购 	开放赎回 	
2016-02-16 	0.8240 	0.8240 	5.10% 	开放申购 	开放赎回 	
2016-02-15 	0.7840 	0.7840 	-3.45% 	暂停申购 	暂停赎回 	
2016-02-05 	0.8120 	0.8120 	-2.99% 	开放申购 	开放赎回 	
2016-02-04 	0.8370 	0.8370 	1.09% 	开放申购 	开放赎回 	
2016-02-03 	0.8280 	0.8280 	-1.55% 	开放申购 	开放赎回 	
2016-02-02 	0.8410 	0.8410 	-2.10% 	开放申购 	开放赎回 	
2016-02-01 	0.8590 	0.8590 	-0.58% 	开放申购 	开放赎回 	
2016-01-29 	0.8640 	0.8640 	2.49% 	开放申购 	开放赎回 	
2016-01-28 	0.8430 	0.8430 	-0.82% 	开放申购 	开放赎回 	
2016-01-27 	0.8500 	0.8500 	-1.39% 	开放申购 	开放赎回 	
2016-01-26 	0.8620 	0.8620 	-1.03% 	开放申购 	开放赎回 	
2016-01-25 	0.8710 	0.8710 	0.11% 	开放申购 	开放赎回 	
2016-01-22 	0.8700 	0.8700 	1.05% 	开放申购 	开放赎回 	
2016-01-21 	0.8610 	0.8610 	0.47% 	开放申购 	开放赎回 	
2016-01-20 	0.8570 	0.8570 	-1.61% 	开放申购 	开放赎回 	
2016-01-19 	0.8710 	0.8710 	1.40% 	开放申购 	开放赎回 	
2016-01-18 	0.8590 	0.8590 	-0.23% 	暂停申购 	暂停赎回 	
2016-01-15 	0.8610 	0.8610 	-3.15% 	开放申购 	开放赎回 	
2016-01-14 	0.8890 	0.8890 	2.07% 	开放申购 	开放赎回 	
2016-01-13 	0.8710 	0.8710 	-1.91% 	开放申购 	开放赎回 	
2016-01-12 	0.8880 	0.8880 	1.37% 	开放申购 	开放赎回 	
2016-01-11 	0.8760 	0.8760 	-2.77% 	开放申购 	开放赎回 	
2016-01-08 	0.9010 	0.9010 	-0.22% 	开放申购 	开放赎回 	
2016-01-07 	0.9030 	0.9030 	-3.83% 	开放申购 	开放赎回 	
2016-01-06 	0.9390 	0.9390 	-0.11% 	开放申购 	开放赎回 	
2016-01-05 	0.9400 	0.9400 	1.08% 	开放申购 	开放赎回 	
2016-01-04 	0.9300 	0.9300 	-3.83% 	开放申购 	开放赎回 	
2015-12-31 	0.9670 	0.9670 	0.10% 	开放申购 	开放赎回 	
2015-12-30 	0.9660 	0.9660 	-1.13% 	开放申购 	开放赎回 	
2015-12-29 	0.9770 	0.9770 	0.62% 	开放申购 	开放赎回 	
2015-12-28 	0.9710 	0.9710 	-1.12% 	开放申购 	开放赎回 	
2015-12-25 	0.9820 	0.9820 	-0.10% 	暂停申购 	暂停赎回 	
2015-12-24 	0.9830 	0.9830 	-0.10% 	开放申购 	开放赎回 	
2015-12-23 	0.9840 	0.9840 	0.31% 	开放申购 	开放赎回 	
2015-12-22 	0.9810 	0.9810 	0.41% 	开放申购 	开放赎回 	
2015-12-21 	0.9770 	0.9770 	0.10% 	开放申购 	开放赎回
2015-12-18 	0.9760 	0.9760 	0.31% 	开放申购 	开放赎回 	
2015-12-17 	0.9730 	0.9730 	-0.21% 	开放申购 	开放赎回 	
2015-12-16 	0.9750 	0.9750 	1.99% 	开放申购 	开放赎回 	
2015-12-15 	0.9560 	0.9560 	1.59% 	开放申购 	开放赎回 	
2015-12-14 	0.9410 	0.9410 	0.75% 	开放申购 	开放赎回 	
2015-12-11 	0.9340 	0.9340 	-2.20% 	开放申购 	开放赎回 	
2015-12-10 	0.9550 	0.9550 	0.10% 	开放申购 	开放赎回 	
2015-12-09 	0.9540 	0.9540 	-0.93% 	开放申购 	开放赎回 	
2015-12-08 	0.9630 	0.9630 	-0.31% 	开放申购 	开放赎回 	
2015-12-07 	0.9660 	0.9660 	0.42% 	开放申购 	开放赎回 	
2015-12-04 	0.9620 	0.9620 	0.52% 	开放申购 	开放赎回 	
2015-12-03 	0.9570 	0.9570 	-0.93% 	开放申购 	开放赎回 	
2015-12-02 	0.9660 	0.9660 	0.31% 	开放申购 	开放赎回 	
2015-12-01 	0.9630 	0.9630 	0.21% 	开放申购 	开放赎回 	
2015-11-30 	0.9610 	0.9610 	2.13% 	开放申购 	开放赎回 	
2015-11-27 	0.9410 	0.9410 	-0.84% 	开放申购 	开放赎回 	
2015-11-26 	0.9490 	0.9490 	-0.11% 	暂停申购 	暂停赎回 	
2015-11-25 	0.9500 	0.9500 	0.32% 	开放申购 	开放赎回 	
2015-11-24 	0.9470 	0.9470 	-0.73% 	开放申购 	开放赎回 	
2015-11-23 	0.9540 	0.9540 	0.85% 	开放申购 	开放赎回 	
